trip_id,zone,payment_type,passenger_count,trip_distance,fare_amount
441986,Central,Card,4,3.39,7.91
441987,South,Card,3,3.54,48.62
441988,Airport,Cash,2,7.61,7.97
441989,Airport,Cash,1,2.96,27.85
441990,North,Card,2,0.49,8.5
441991,East,Card,1,10.44,10.54
441992,Suburb,Cash,4,2.98,25.02
441993,South,Card,4,3.36,12.71
441994,South,Cash,3,3.94,33.25
441995,South,Cash,4,3.78,8.67
441996,Downtown,Card,4,0.7,16.53
441997,Suburb,Card,5,11.64,23.08
441998,North,Card,2,7.58,44.43
441999,Airport,Cash,4,2.02,48.17
442000,Downtown,Card,3,5.91,12.85
442001,Suburb,Card,4,5.28,13.83
442002,Airport,Card,4,0.93,23.28
442003,North,Cash,4,5.2,9.57
442004,Central,Wallet,5,3.62,39.75
442005,Suburb,Card,3,2.57,30.17
442006,South,Card,1,3.72,15.1
442007,Central,Cash,3,1.91,15.17
442008,Downtown,Cash,1,2.94,14.94
442009,Airport,Card,4,12.6,44.63
442010,Suburb,Card,1,2.91,22.8
442011,East,Card,4,13.38,25.26
442012,East,Wallet,4,9.72,19.87
442013,West,Wallet,5,1.17,8.09
442014,Central,Card,1,2.69,12.26
442015,West,Wallet,2,2.97,13.63
442016,Central,Wallet,3,3.67,19.72
442017,West,Card,4,5.49,34.78
442018,Central,Cash,4,12.31,44.36
442019,East,Wallet,5,5.79,14.22
442020,Central,Wallet,4,1.89,34.83
442021,North,Card,4,8.76,21.19
442022,Downtown,Cash,5,14.24,15.49
442023,South,Cash,5,13.08,7.78
442024,Downtown,Card,2,1.19,5.59
442025,Suburb,Cash,2,5.27,25.19
442026,Airport,Card,2,2.18,11.06
442027,Airport,Card,1,9.38,58.99
442028,Downtown,Card,1,3.52,27.9
442029,South,Card,3,9.61,21.6
442030,South,Card,1,4.06,10.88
442031,North,Cash,2,15.85,35.86
442032,Airport,Card,3,12.48,20.28
442033,Suburb,Card,1,6.65,9.23
442034,Central,Card,5,2.08,7.44
442035,Airport,Card,3,4.01,16.74
442036,Airport,Card,5,1.19,10.43
442037,Central,Card,4,6.58,23.34
442038,East,Card,5,1.52,59.41
442039,Central,Card,3,1.77,55.44
442040,Downtown,Card,2,2.13,16.95
442041,Downtown,Card,5,3.85,30.38
442042,Downtown,Card,2,16.33,26.28
442043,Suburb,Cash,2,3.21,17.61
442044,Central,Cash,4,4.82,41.24
442045,West,Card,4,14.64,21.35
442046,Airport,Card,4,2.55,23.93
442047,West,Wallet,5,3.7,13.71
442048,North,Card,2,3.54,17.34
442049,North,Wallet,4,3.77,6.59
442050,North,Cash,3,0.97,21.5
442051,Suburb,Card,3,7.09,18.51
442052,West,Cash,4,2.18,24.15
442053,South,Cash,4,11.97,7.9
442054,East,Card,3,3.55,31.91
442055,North,Cash,5,6.76,26.9
442056,South,Card,4,4.53,14.91
442057,East,Card,1,10.11,15.73
442058,North,Cash,4,11.75,16.23
442059,East,Card,2,1.57,22.92
442060,Airport,Card,3,9.19,16.63
442061,Airport,Cash,2,17.88,13.77
442062,South,Cash,2,4.96,14.39
442063,Suburb,Card,1,5.99,13.38
442064,Central,Card,3,6.01,11.31
442065,Downtown,Card,3,0.48,10.92
442066,Downtown,Card,5,13.73,9.98
442067,South,Card,3,3.12,31.15
442068,North,Cash,1,3.29,27.72
442069,Central,Card,4,5.1,9.46
442070,East,Card,2,9.9,11.9
442071,West,Card,5,16.12,36.45
442072,Airport,Card,1,9.87,36.19
442073,Central,Card,4,2.97,34.92
442074,Downtown,Cash,2,4.89,16.98
442075,Central,Cash,2,5.35,18.49
442076,East,Card,3,1.63,62.93
442077,North,Card,2,3.19,19.53
442078,North,Card,1,3.23,18.83
442079,North,Card,1,6.28,34.8
442080,Suburb,Wallet,2,5.5,6.93
442081,East,Card,2,6.34,18.59
442082,West,Cash,1,4.6,9.16
442083,West,Card,3,3.97,22.56
442084,West,Cash,2,7.8,15.31
442085,West,Cash,4,8.09,25.27
442086,Airport,Card,1,8.43,7.11
442087,East,Cash,1,9.49,24.65
442088,South,Cash,2,0.87,9.46
442089,Suburb,Wallet,2,3.19,77.77
442090,North,Wallet,5,6.31,7.02
442091,Suburb,Card,1,2.83,12.64
442092,Suburb,Cash,4,14.57,10.75
442093,Airport,Card,4,7.1,24.49
442094,East,Wallet,1,5.74,14.6
442095,North,Card,5,2.97,39.33
442096,Downtown,Card,3,2.02,23.67
442097,Downtown,Cash,3,2.43,21.83
442098,West,Card,2,6.61,6.38
442099,North,Card,5,6.4,10.74
442100,Airport,Card,2,8.34,21.35
442101,Central,Card,1,9.97,10.76
442102,Airport,Card,4,2.75,34.34
442103,East,Card,5,9.37,38.07
442104,West,Cash,5,2.57,20.66
442105,Downtown,Wallet,3,3.56,11.66
442106,East,Cash,1,5.64,12.73
442107,Suburb,Card,2,8.28,68.95
442108,Central,Cash,5,2.59,8.46
442109,Suburb,Wallet,3,5.88,7.02
442110,Suburb,Wallet,2,14.19,58.35
442111,West,Card,4,7.23,29.33
442112,South,Card,2,3.5,23.19
442113,Airport,Card,2,4.58,16.59
442114,Suburb,Card,5,4.46,27.22
442115,Suburb,Card,5,1.82,9.57
442116,East,Wallet,4,1.8,16.84
442117,Airport,Cash,5,2.4,12.88
442118,Downtown,Card,1,4.85,20.44
442119,Airport,Card,3,3.4,40.36
442120,Central,Cash,4,12.37,29.75
442121,Suburb,Card,5,13.76,31.65
442122,North,Cash,2,5.32,38.82
442123,Central,Card,5,0.74,29.39
442124,Central,Card,1,3.53,22.61
442125,North,Card,5,2.73,7.33
442126,West,Card,5,10.04,21.82
442127,Central,Card,4,4.31,24.91
442128,Suburb,Wallet,3,2.68,24.09
442129,Downtown,Cash,1,7.56,6.54
442130,North,Card,1,11.15,24.38
442131,Central,Card,3,6.43,13.05
442132,Airport,Card,3,23.68,6.64
442133,East,Card,1,7.43,26.07
442134,Airport,Card,3,7.12,11.42
442135,Downtown,Wallet,5,13.15,24.19
442136,Airport,Card,4,10.61,41.72
442137,Suburb,Card,1,1.32,33.42
442138,East,Card,1,5.79,22.94
442139,Suburb,Cash,5,1.14,19.24
442140,Downtown,Wallet,5,2.88,36.37
442141,Suburb,Card,5,5.23,14.51
442142,South,Cash,2,8.02,30.7
442143,Airport,Wallet,4,4.41,40.46
442144,West,Card,5,1.75,18.47
442145,Central,Card,1,7.42,9.02
442146,Central,Card,1,6.15,23.47
442147,Central,Cash,3,1.34,16.5
442148,Suburb,Card,5,32.67,21.16
442149,North,Card,4,11.93,21.87
442150,Downtown,Card,4,9.61,24.59
442151,East,Wallet,5,6.4,16.03
442152,Suburb,Card,4,5.66,9.59
442153,West,Cash,1,10.62,10.02
442154,West,Card,3,4.98,15.32
442155,Suburb,Card,1,0.42,14.99
442156,West,Wallet,3,3.92,40.9
442157,Airport,Cash,5,0.48,43.66
442158,East,Card,1,8.94,42.84
442159,East,Card,1,2.09,22.02
442160,Airport,Card,3,3.68,22.14
442161,West,Cash,4,4.96,32.99
442162,South,Card,1,3.06,27.29
442163,West,Wallet,2,3.97,33.9
442164,East,Card,3,2.02,47.04
442165,Central,Cash,3,7.25,38.16
442166,Downtown,Cash,3,5.31,26.48
442167,North,Cash,2,14.63,16.24
442168,South,Card,3,2.8,18.03
442169,West,Cash,4,7.07,17.57
442170,South,Cash,2,3.99,17.93
442171,West,Wallet,5,2.2,17.66
442172,Airport,Cash,3,4.89,13.65
442173,West,Card,3,1.5,20.64
442174,North,Card,4,10.92,16.82
442175,South,Card,4,2.67,31.74
442176,Suburb,Card,2,2.21,42.38
442177,North,Card,5,6.83,20.77
442178,South,Card,2,3.95,17.08
442179,Central,Card,3,8.77,15.21
442180,East,Cash,4,8.63,34.19
442181,North,Card,5,16.31,48.26
442182,North,Card,2,4.16,25.45
442183,Downtown,Cash,2,4.04,11.31
442184,Central,Wallet,2,0.69,20.63
442185,Airport,Card,1,3.82,30.42
442186,West,Card,2,5.82,30.93
442187,Airport,Wallet,2,0.55,40.36
442188,Suburb,Card,1,3.55,44.97
442189,Suburb,Card,5,2.15,64.18
442190,Airport,Card,1,1.24,19.37
442191,East,Card,5,7.5,37.32
442192,Central,Card,4,8.93,15.79
442193,East,Card,4,11.43,12.03
442194,East,Card,4,3.85,18.08
442195,Airport,Card,1,1.96,26.52
442196,Suburb,Wallet,2,12.94,16.05
442197,Downtown,Cash,1,12.52,18.12
442198,Suburb,Cash,3,8.87,9.53
442199,Central,Card,3,0.85,21.21
442200,North,Card,5,1.4,38.1
442201,Suburb,Card,3,8.95,24.27
442202,South,Card,5,5.19,29.03
442203,East,Card,1,10.58,15.54
442204,Downtown,Card,2,3.6,27.64
442205,Central,Card,2,8.22,18.0
442206,Central,Card,2,8.55,20.31
442207,Airport,Card,1,1.41,31.47
442208,East,Card,4,3.78,22.9
442209,East,Wallet,5,10.1,17.95
442210,Airport,Card,1,2.06,28.06
442211,East,Card,4,5.58,39.7
442212,North,Card,2,3.58,27.05
442213,Airport,Card,4,2.26,7.33
442214,Central,Card,3,2.46,11.06
442215,Suburb,Card,2,9.05,15.97
442216,South,Cash,1,2.78,14.71
442217,South,Card,5,1.3,19.98
442218,North,Wallet,4,2.48,27.86
442219,West,Card,4,6.84,18.72
442220,West,Card,4,2.02,22.54
442221,North,Card,3,9.62,12.26
442222,Central,Wallet,5,2.56,23.69
442223,North,Card,2,6.26,14.22
442224,East,Cash,2,6.14,12.31
442225,Downtown,Card,2,6.54,19.81
442226,Downtown,Cash,5,4.3,15.64
442227,Suburb,Card,5,5.35,17.89
442228,Central,Cash,2,3.32,15.69
442229,Airport,Card,2,15.57,17.67
442230,Central,Cash,2,2.93,38.43
442231,Downtown,Card,1,1.4,15.9
442232,Downtown,Wallet,2,8.69,29.15
442233,Downtown,Wallet,4,3.37,23.05
442234,East,Wallet,2,1.98,18.75
442235,Airport,Wallet,4,2.3,36.89
442236,South,Card,3,4.04,33.75
442237,Suburb,Cash,3,7.55,12.89
442238,Central,Card,4,8.78,32.79
442239,East,Card,3,4.03,25.92
442240,Central,Card,5,7.51,44.32
442241,East,Card,3,9.61,16.73
442242,East,Card,5,1.53,18.58
442243,Airport,Card,1,1.81,10.61
442244,Downtown,Card,2,4.52,51.92
442245,Airport,Card,3,5.65,7.69
442246,East,Cash,4,7.15,16.34
442247,North,Cash,1,2.2,40.1
442248,Suburb,Cash,5,4.09,7.26
442249,Central,Cash,2,12.94,15.36
442250,Suburb,Card,4,1.39,28.0
442251,South,Cash,4,7.41,29.51
442252,Downtown,Cash,2,6.52,9.39
442253,Suburb,Card,2,6.28,34.13
442254,North,Card,4,14.59,10.24
442255,North,Cash,2,1.82,25.86
442256,West,Cash,4,7.03,10.81
442257,East,Cash,4,10.95,46.12
442258,South,Cash,2,16.1,18.57
442259,North,Cash,3,1.14,23.18
442260,Central,Card,3,0.75,21.64
442261,Suburb,Wallet,3,5.73,20.71
442262,North,Card,2,3.1,22.3
442263,West,Card,1,7.0,7.7
442264,North,Cash,4,1.48,38.21
442265,West,Cash,1,2.54,9.98
442266,North,Card,1,4.36,12.13
442267,East,Card,2,0.61,17.12
442268,North,Card,2,7.08,17.47
442269,Airport,Card,2,6.68,23.69
442270,Downtown,Wallet,4,1.99,28.68
442271,East,Cash,5,5.86,27.02
442272,Suburb,Cash,4,1.5,23.12
442273,North,Card,1,3.78,5.85
442274,Downtown,Card,2,5.77,22.68
442275,Suburb,Cash,2,3.02,26.28
442276,North,Card,5,5.11,29.11
442277,East,Card,2,7.9,37.34
442278,East,Card,1,0.81,13.94
442279,South,Card,2,9.48,22.01
442280,Central,Cash,1,12.8,13.6
442281,Central,Wallet,4,6.16,21.17
442282,Central,Card,3,6.75,23.84
442283,West,Cash,4,1.94,27.58
442284,Airport,Card,2,6.96,45.09
442285,Downtown,Cash,1,4.68,30.79
442286,West,Cash,3,4.73,26.05
442287,South,Cash,5,2.31,34.42
442288,Central,Card,4,5.56,10.03
442289,Airport,Card,2,6.37,12.96
442290,North,Card,1,5.44,33.44
442291,South,Card,2,1.39,30.24
442292,North,Cash,1,2.37,9.54
442293,North,Card,1,6.95,70.32
442294,North,Card,4,4.85,18.91
442295,Airport,Cash,2,8.45,23.53
442296,North,Card,3,6.49,7.27
442297,South,Wallet,4,7.28,25.76
442298,North,Cash,4,9.45,14.43
442299,East,Card,2,3.59,17.75
442300,Airport,Wallet,4,7.97,46.59
442301,East,Cash,2,4.85,8.17
442302,South,Wallet,1,7.77,18.95
442303,Central,Card,5,1.59,33.32
442304,Central,Card,2,4.78,48.52
442305,North,Card,1,2.5,28.93
442306,Downtown,Card,2,4.39,5.95
442307,Airport,Cash,5,1.65,19.81
442308,Airport,Card,3,10.21,17.34
442309,Suburb,Card,1,2.55,18.16
442310,Suburb,Card,5,4.91,15.34
442311,North,Wallet,1,2.77,8.47
442312,North,Cash,3,5.16,24.59
442313,Suburb,Card,2,3.98,14.24
442314,East,Card,5,1.57,22.57
442315,Downtown,Cash,1,4.55,5.77
442316,North,Card,5,4.25,28.78
442317,West,Card,3,4.83,19.57
442318,East,Card,1,1.44,33.96
442319,Central,Card,2,6.72,7.09
442320,East,Card,5,2.39,10.62
442321,North,Cash,2,10.7,16.12
442322,West,Card,3,13.14,33.27
442323,Downtown,Cash,1,9.74,55.25
442324,North,Wallet,1,4.08,11.97
442325,North,Card,1,6.8,39.67
442326,South,Cash,3,7.42,21.26
442327,Downtown,Wallet,4,6.19,22.26
442328,South,Cash,2,1.84,17.78
442329,Suburb,Card,5,11.59,37.64
442330,East,Cash,3,9.81,26.13
442331,North,Card,5,3.96,28.98
442332,West,Cash,4,1.47,12.01
442333,North,Cash,1,6.32,23.89
442334,North,Cash,3,7.18,19.09
442335,East,Card,4,13.19,29.42
442336,North,Cash,5,15.84,53.43
442337,Airport,Card,4,5.15,13.35
442338,Downtown,Card,2,4.35,20.02
442339,Downtown,Card,5,9.08,31.0
442340,South,Cash,4,8.97,16.74
442341,Downtown,Cash,3,2.49,12.8
442342,East,Card,1,6.42,44.4
442343,East,Cash,1,5.24,13.83
442344,South,Card,4,6.38,26.68
442345,Airport,Card,1,8.78,25.16
442346,Suburb,Card,1,5.41,44.19
442347,Airport,Card,3,2.33,33.75
442348,Airport,Card,2,2.22,37.11
442349,Downtown,Cash,2,1.28,35.72
442350,South,Card,3,2.95,13.91
442351,Downtown,Cash,4,3.92,5.38
442352,Airport,Cash,5,2.39,21.52
442353,Downtown,Card,5,5.07,28.57
442354,Downtown,Card,2,5.88,26.75
442355,East,Card,3,23.31,23.68
442356,South,Wallet,3,0.74,5.15
442357,North,Card,3,6.49,48.45
442358,South,Cash,2,8.5,14.71
442359,South,Cash,5,9.97,8.08
442360,Central,Card,4,6.57,29.09
442361,East,Card,3,3.65,10.1
442362,Airport,Card,1,0.88,8.43
442363,South,Card,4,13.26,17.16
442364,Downtown,Card,2,3.89,47.11
442365,North,Card,3,3.14,52.16
442366,East,Card,2,5.23,21.18
442367,Downtown,Cash,4,3.26,22.69
442368,Downtown,Cash,3,6.92,10.57
442369,Downtown,Card,5,6.25,31.84
442370,Downtown,Cash,4,4.18,12.28
442371,Suburb,Wallet,3,12.08,31.45
442372,Downtown,Card,3,5.87,12.56
442373,Downtown,Card,2,2.95,15.8
442374,East,Cash,5,1.13,15.04
442375,South,Card,5,4.87,44.53
442376,North,Card,4,4.1,19.59
442377,South,Card,2,3.51,16.18
442378,Airport,Cash,3,10.55,14.15
442379,Downtown,Card,1,6.09,18.69
442380,Suburb,Card,5,8.78,23.51
442381,Downtown,Cash,3,5.88,8.05
442382,South,Card,4,4.54,27.55
442383,Downtown,Cash,1,5.26,12.29
442384,North,Cash,5,0.97,65.65
442385,Central,Card,2,7.69,11.33
442386,West,Card,3,1.78,14.8
442387,North,Cash,2,11.65,19.11
442388,East,Card,1,2.4,29.17
442389,Central,Card,4,0.93,38.54
442390,Central,Card,2,1.88,35.64
442391,West,Cash,2,6.46,21.89
442392,West,Cash,2,4.71,15.55
442393,Downtown,Cash,1,9.79,20.3
442394,West,Card,4,9.44,33.02
442395,West,Card,5,20.33,32.02
442396,Central,Card,5,2.64,16.97
442397,Central,Cash,3,11.92,22.51
442398,East,Card,5,7.77,61.92
442399,Suburb,Cash,3,2.51,37.75
442400,West,Card,2,5.63,12.31
442401,Central,Cash,1,8.27,10.48
442402,South,Card,2,1.59,42.69
442403,Airport,Wallet,5,7.79,25.47
442404,North,Cash,4,5.07,17.94
442405,Suburb,Card,1,3.14,38.33
442406,Downtown,Card,4,3.0,14.3
442407,Central,Card,4,5.46,9.84
442408,North,Cash,2,4.41,45.62
442409,Airport,Cash,5,5.9,18.5
442410,Airport,Wallet,1,12.13,75.19
442411,West,Cash,4,4.48,30.93
442412,Central,Card,2,5.89,11.31
442413,Central,Card,3,2.07,35.57
442414,Downtown,Card,3,10.43,8.07
442415,Downtown,Cash,5,6.04,29.13
442416,Suburb,Card,3,9.14,19.6
442417,South,Card,2,8.2,29.21
442418,North,Card,1,9.11,14.58
442419,Downtown,Card,4,0.16,15.22
442420,Suburb,Card,3,8.0,11.93
442421,East,Card,5,5.55,8.51
442422,Suburb,Card,3,7.53,11.51
442423,West,Card,2,6.76,25.08
442424,Central,Card,3,5.1,9.86
442425,Airport,Cash,5,1.01,20.07
442426,West,Card,4,3.21,16.43
442427,East,Cash,3,8.12,39.5
442428,West,Card,1,1.82,19.29
442429,East,Cash,1,3.8,23.81
442430,Suburb,Cash,3,9.17,23.9
442431,Suburb,Card,1,7.14,19.16
442432,West,Card,3,4.49,24.82
442433,South,Cash,4,3.23,10.44
442434,South,Card,4,6.24,12.73
442435,North,Card,4,7.37,15.2
442436,Central,Card,4,7.95,13.54
442437,South,Card,2,10.55,17.46
442438,North,Cash,3,2.28,21.6
442439,East,Card,3,2.04,19.32
442440,East,Card,1,7.07,15.75
442441,South,Card,4,5.37,21.61
442442,Airport,Cash,5,9.45,40.13
442443,Airport,Cash,4,15.35,22.78
442444,Airport,Card,4,4.41,19.49
442445,Downtown,Card,3,4.41,18.28
442446,Downtown,Cash,3,9.86,18.94
442447,Central,Card,5,3.05,49.73
442448,North,Card,2,5.72,10.68
442449,North,Card,4,1.32,20.65
442450,West,Card,3,10.05,14.71
442451,Downtown,Card,5,1.62,27.1
442452,West,Card,1,4.64,7.88
442453,Airport,Card,5,2.54,9.67
442454,Downtown,Cash,3,0.31,17.91
442455,Downtown,Card,3,3.98,11.11
442456,Airport,Wallet,3,7.56,20.54
442457,Suburb,Card,3,1.87,20.07
442458,Airport,Card,1,1.86,25.32
442459,Airport,Card,2,3.59,6.68
442460,West,Card,1,3.79,60.02
442461,Downtown,Card,3,5.29,24.1
442462,Airport,Wallet,2,14.08,30.19
442463,South,Card,4,12.86,46.99
442464,Suburb,Card,1,6.23,44.95
442465,North,Card,4,3.69,12.28
442466,Downtown,Card,3,10.61,38.96
442467,Central,Cash,4,1.57,15.86
442468,North,Card,2,2.44,26.07
442469,Downtown,Wallet,3,4.99,36.83
442470,Central,Card,2,3.6,22.1
442471,West,Card,3,10.43,80.47
442472,Suburb,Card,4,3.37,30.76
442473,North,Card,4,26.24,45.46
442474,Suburb,Wallet,1,8.04,13.82
442475,Airport,Card,3,11.73,27.68
442476,South,Cash,1,3.75,27.96
442477,North,Cash,5,1.48,24.12
442478,East,Cash,1,1.64,12.43
442479,South,Card,2,6.13,16.2
442480,East,Card,4,2.34,65.88
442481,Airport,Card,5,14.92,45.35
442482,Downtown,Cash,4,10.69,34.41
442483,North,Cash,2,16.28,11.21
442484,North,Cash,5,10.4,28.17
442485,Central,Card,1,3.57,22.09
442486,South,Card,1,10.47,14.5
442487,East,Card,5,4.12,7.93
442488,South,Card,5,1.2,28.13
442489,Central,Cash,3,2.2,25.79
442490,South,Cash,1,2.14,13.78
442491,Suburb,Cash,1,13.03,20.51
442492,Suburb,Cash,2,4.26,10.31
442493,East,Card,4,11.2,12.33
442494,Airport,Card,5,1.75,28.72
442495,West,Card,1,6.01,26.17
442496,Central,Card,2,4.13,8.82
442497,Central,Wallet,2,8.6,61.68
442498,South,Cash,1,4.22,15.94
442499,Suburb,Cash,3,4.78,8.33
442500,North,Card,5,2.5,15.37
442501,West,Card,1,1.06,10.78
442502,Suburb,Cash,2,3.97,19.59
442503,Suburb,Card,1,7.61,11.46
442504,West,Card,5,8.1,16.48
442505,Central,Card,1,6.96,32.77
442506,Airport,Card,4,4.74,22.97
442507,Airport,Card,4,10.37,20.85
442508,West,Cash,5,6.56,7.0
442509,Downtown,Card,4,5.8,13.89
442510,South,Card,1,4.09,20.8
442511,East,Cash,3,1.79,9.76
442512,North,Cash,2,3.41,57.47
442513,West,Cash,5,14.88,15.19
442514,Suburb,Card,4,16.78,44.27
442515,East,Wallet,4,4.51,11.91
442516,Suburb,Card,4,9.91,18.81
442517,West,Cash,1,4.33,6.82
442518,East,Card,5,16.53,34.93
442519,Downtown,Card,5,4.76,20.47
442520,Downtown,Cash,2,5.14,11.11
442521,East,Wallet,2,4.63,27.14
442522,West,Cash,3,11.94,32.29
442523,South,Card,3,9.97,6.45
442524,South,Cash,3,8.78,6.81
442525,Suburb,Cash,2,3.75,11.24
442526,West,Card,2,6.06,13.94
442527,South,Cash,2,6.99,23.11
442528,East,Wallet,1,4.85,20.67
442529,North,Wallet,1,1.06,28.14
442530,Airport,Cash,5,7.15,22.68
442531,Airport,Wallet,2,2.35,22.25
442532,North,Wallet,5,11.42,19.54
442533,Suburb,Card,4,9.64,25.61
442534,Downtown,Card,5,2.07,20.25
442535,East,Card,4,1.98,9.14
442536,East,Cash,4,8.97,22.35
442537,Central,Cash,3,2.83,26.88
442538,Downtown,Wallet,4,5.25,11.33
442539,Central,Card,5,10.45,45.75
442540,West,Card,2,6.44,13.07
442541,East,Card,4,6.56,14.08
442542,South,Card,5,4.78,9.49
442543,Airport,Card,1,7.73,14.88
442544,West,Card,4,11.15,24.83
442545,Suburb,Card,5,8.17,36.33
442546,North,Card,4,1.88,27.1
442547,Airport,Cash,1,2.66,19.85
442548,Central,Card,5,9.7,37.0
442549,South,Cash,5,2.35,10.24
442550,West,Cash,3,1.19,21.09
442551,Suburb,Card,5,2.51,11.86
442552,Suburb,Cash,4,7.98,20.12
442553,Suburb,Card,3,2.81,18.24
442554,South,Card,4,15.94,29.85
442555,Downtown,Card,2,7.14,44.79
442556,Suburb,Card,2,2.6,23.19
442557,Central,Card,3,7.2,12.98
442558,Suburb,Card,2,11.59,19.42
442559,West,Card,3,9.06,9.34
442560,Downtown,Wallet,3,24.39,34.46
442561,Central,Cash,3,8.53,50.14
442562,Downtown,Card,3,5.55,16.38
442563,Suburb,Card,5,5.07,34.89
442564,Downtown,Card,4,7.37,26.04
442565,North,Card,5,3.1,10.43
442566,Central,Card,3,18.89,24.24
442567,Downtown,Cash,5,5.26,11.38
442568,Downtown,Card,4,4.99,46.85
442569,North,Cash,5,7.81,27.13
442570,West,Cash,2,3.81,5.74
442571,West,Wallet,2,3.81,13.21
442572,West,Card,1,3.72,8.18
442573,North,Card,2,12.22,76.82
442574,Suburb,Wallet,1,17.73,31.97
442575,Airport,Cash,4,5.58,30.34
442576,Suburb,Card,5,8.36,13.35
442577,Airport,Wallet,5,9.08,30.64
442578,East,Card,4,15.92,29.88
442579,Downtown,Card,3,6.78,10.0
442580,Airport,Card,1,10.32,32.58
442581,East,Card,3,9.21,33.19
442582,East,Wallet,3,8.95,21.11
442583,North,Cash,4,2.68,27.9
442584,Suburb,Cash,3,6.45,14.99
442585,Downtown,Card,2,1.55,28.04
442586,Airport,Card,2,4.99,41.89
442587,Airport,Card,1,7.93,10.54
442588,Suburb,Card,5,3.74,22.73
442589,Downtown,Wallet,4,8.91,22.83
442590,Airport,Card,4,4.6,29.76
442591,Downtown,Wallet,4,13.43,13.66
442592,West,Cash,2,2.07,16.53
442593,South,Card,2,6.09,25.23
442594,Central,Wallet,4,2.94,27.95
442595,West,Card,4,11.09,38.98
442596,Downtown,Card,1,8.34,37.13
442597,South,Cash,4,6.31,17.98
442598,Central,Cash,3,10.52,74.19
442599,East,Card,4,4.68,14.23
442600,South,Card,5,3.55,48.0
442601,East,Wallet,3,3.22,18.21
442602,Airport,Card,2,8.07,16.65
442603,Downtown,Card,3,5.24,34.35
442604,South,Card,5,1.34,7.19
442605,Airport,Card,1,3.52,34.76
442606,Airport,Card,2,3.07,21.87
442607,East,Cash,5,2.79,7.58
442608,Suburb,Card,2,11.05,31.45
442609,West,Cash,4,1.04,23.13
442610,West,Card,3,16.74,33.87
442611,North,Cash,3,1.42,34.1
442612,South,Cash,2,2.02,21.79
442613,West,Cash,1,7.43,21.1
442614,Central,Cash,4,4.66,25.32
442615,East,Card,5,2.84,37.52
442616,East,Cash,5,7.55,36.98
442617,Central,Card,3,17.36,30.85
442618,Downtown,Card,4,27.13,8.52
442619,West,Card,5,0.41,83.81
442620,East,Card,3,3.17,29.08
442621,North,Wallet,4,0.74,9.0
442622,East,Card,2,6.06,19.0
442623,Central,Cash,5,4.14,20.18
442624,Suburb,Card,2,4.29,17.71
442625,East,Card,5,9.17,54.11
442626,Airport,Cash,2,14.11,13.05
442627,West,Card,1,0.93,19.24
442628,West,Card,3,6.73,26.23
442629,East,Card,1,8.73,11.4
442630,Downtown,Wallet,5,5.01,36.72
442631,Suburb,Cash,4,9.03,6.86
442632,West,Card,5,6.6,24.78
442633,Downtown,Cash,2,5.81,7.68
442634,North,Card,1,8.64,45.64
442635,Suburb,Cash,2,6.68,14.69
442636,West,Card,1,2.69,8.44
442637,North,Cash,5,2.09,15.58
442638,East,Card,5,13.23,25.08
442639,West,Cash,5,7.59,23.89
442640,Downtown,Cash,5,5.37,18.2
442641,Downtown,Wallet,5,2.58,35.48
442642,North,Card,5,10.05,9.3
442643,West,Cash,1,8.06,31.48
442644,Suburb,Cash,1,1.32,6.79
442645,Downtown,Cash,5,2.25,7.95
442646,East,Cash,3,1.19,13.38
442647,East,Cash,4,5.3,9.22
442648,East,Card,1,1.36,64.51
442649,West,Card,3,2.25,38.17
442650,Airport,Card,4,4.61,28.81
442651,South,Cash,2,2.0,8.83
442652,North,Card,2,7.13,24.95
442653,East,Wallet,3,11.27,27.83
442654,Central,Cash,1,6.04,33.24
442655,Downtown,Card,3,5.69,21.24
442656,Airport,Card,3,8.77,17.1
442657,Downtown,Card,5,1.61,17.86
442658,Airport,Card,4,5.37,12.88
442659,Central,Cash,3,8.43,10.19
442660,Suburb,Cash,1,1.84,19.78
442661,Central,Cash,4,1.06,15.88
442662,Downtown,Cash,1,8.17,33.62
442663,South,Card,2,3.64,26.87
442664,South,Card,4,11.49,25.14
442665,Central,Cash,5,2.29,25.97
442666,Downtown,Wallet,5,4.41,12.43
442667,North,Card,2,7.73,8.3
442668,Downtown,Wallet,4,2.98,15.2
442669,East,Cash,1,9.18,6.92
442670,Central,Card,5,3.87,8.01
442671,Central,Card,2,6.16,27.29
442672,North,Cash,3,1.4,35.31
442673,Airport,Cash,4,0.19,25.57
442674,Central,Card,2,4.41,7.41
442675,Airport,Card,3,2.75,16.67
442676,South,Card,4,2.93,15.06
442677,West,Card,3,1.98,25.42
442678,Airport,Card,5,1.19,22.13
442679,West,Card,5,1.93,16.52
442680,Airport,Cash,4,3.99,30.91
442681,South,Wallet,2,3.23,9.84
442682,Suburb,Cash,1,6.61,36.34
442683,East,Card,1,3.41,8.14
442684,Downtown,Card,3,4.56,21.7
442685,Suburb,Card,5,5.65,22.8
442686,East,Card,4,4.64,7.01
442687,South,Card,2,9.33,10.0
442688,Suburb,Card,4,1.48,19.97
